division,name,city,gender,age,official,bib,overall,state,genderdiv,net,country
2        / 32,"Nietlispach, Franz",Zeiningen,M,43,91.37,W1,2        / 35,,2        / 29,91.37,SUI
1        / 3254,"Ndereba, Catherine",Nairobi,F,28,143.88,F1,27       / 13408,,1        / 4814,143.88,KEN
15       / 3945,"Lagat, Elijah",Nandi District,M,34,137.98,1,17       / 13408,,17       / 8594,137.98,KEN
14       / 3945,"Abera, Gezahegne",Addis Ababa,M,22,137.07,2,16       / 13408,,16       / 8594,137.07,ETH
3        / 32,"Frei, Heinz",Etziken,M,43,91.97,W2,3        / 35,,3        / 29,91.97,SUI
5        / 3254,"Roba, Fatuma",Addis Ababa,F,27,148.13,F2,42       / 13408,,5        / 4814,148.13,ETH
10       / 3945,"Tanui, Moses",Eldoret,M,35,135.08,3,12       / 13408,,12       / 8594,135.08,KEN
1        / 32,"Van Dyk, Ernst F.",Stellenbosch,M,28,85.20,W3,1        / 35,,1        / 29,85.20,RSA
4        / 3254,"Kiplagat, Lornah",Eldoret,F,26,147.93,F3,41       / 13408,,4        / 4814,147.93,KEN
5        / 32,"Schabort, Krige",Cedartown,M,37,97.02,W4,5        / 35,GA,5        / 29,97.02,USA
7        / 3254,"Petrova, Ludmila",Novo Cheboksary,F,32,149.38,F4,48       / 13408,,7        / 4814,149.38,RUS
1        / 3945,"Lee, Bong-Ju",Seoul,M,30,129.72,4,1        / 13408,,1        / 8594,129.72,KOR
7        / 32,"Fairbank, Pierre",Narbonne,M,29,99.55,W5,7        / 35,,7        / 29,99.55,FRA
3        / 3254,"Morgunova, Lyubov",Moscow,F,30,147.30,F5,38       / 13408,,3        / 4814,147.30,RUS
25       / 3945,"Nakazaki, Yukinobu",Tama-Shi,M,31,145.02,6,30       / 13408,,29       / 8594,145.02,JPN
10       / 32,"Mueller, Guido","Unterkulm, CH",M,41,106.43,W6,10       / 35,,10       / 29,106.43,SUI
8        / 3254,"Yanan, Wei",Liaoning,F,20,149.87,F6,50       / 13408,,8        / 4814,149.87,CHN
20       / 32,"Ferchl, Gottfried",Neustift,M,30,114.95,W7,20       / 35,,18       / 29,114.95,AUT
18       / 3945,"Ogura, Makoto",Hiroshima-Shi,M,28,140.40,7,20       / 13408,,20       / 8594,140.40,JPN
12       / 3254,"Shujing, Zhang",Liaoning,F,22,153.72,F7,71       / 13408,,12       / 4814,153.72,CHN
10       / 3254,"Tanabe, Kaori",Mie-Ken,F,25,151.52,F8,60       / 13408,,10       / 4814,151.52,JPN
4        / 32,"Mendoza, Saul",Warm Springs,M,34,92.08,W8,4        / 35,GA,4        / 29,92.08,USA
13       / 3945,"Kororia, Shem","Kapsokwong, Kitale",M,28,137.03,8,15       / 13408,,15       / 8594,137.03,KEN
8        / 32,"Hiromichi, Jun","Hayami, Oita",M,27,102.55,W9,8        / 35,,8        / 29,102.55,JPN
2        / 3254,"Sobanska, Malgorzata",Poznan,F,31,146.70,F9,36       / 13408,,2        / 4814,146.70,POL
19       / 3945,"Morris, David",Albuquerque,M,30,141.17,9,21       / 13408,NM,21       / 8594,141.17,USA
6        / 3945,"De Haven, Rod",Madison,M,34,132.68,10,6        / 13408,WI,6        / 8594,132.68,USA
6        / 32,"Smith, Kelly W.",Vancouver,M,36,98.58,W10,6        / 35,BC,6        / 29,98.58,CAN
6        / 3254,"Timofeyeva, Irina",Cheboksary,F,31,148.83,F10,43       / 13408,,6        / 4814,148.83,RUS
17       / 3945,"Coogan, Mark",Attleboro,M,34,138.97,11,19       / 13408,MA,19       / 8594,138.97,USA
9        / 32,"Nunnari, Paul O.","Catherine Field, NSW",M,28,105.47,W11,9        / 35,,9        / 29,105.47,AUS
9        / 3254,"Genovese, Bruna",Volpago Del Montello,F,24,150.65,F12,52       / 13408,,9        / 4814,150.65,ITA
12       / 3945,"Cox, Josh",El Cajon,M,25,136.28,12,14       / 13408,CA,14       / 8594,136.28,USA
12       / 32,"Filteau, Michel",St Jean Baptiste,M,34,106.73,W12,12       / 35,PQ,12       / 29,106.73,CAN
2        / 3945,"Guerra, Silvio",Quito,M,32,130.12,14,2        / 13408,,2        / 8594,130.12,ECU
11       / 3254,"Galliamova, Albina",Albuquerque,F,36,152.75,F14,64       / 13408,NM,11       / 4814,152.75,USA
4        / 3945,"Kiptum Busienei, David",Kabiet,M,26,131.78,15,4        / 13408,,4        / 8594,131.78,KEN
13       / 32,"Iniguez, Tony",Aurora,M,30,106.98,W15,13       / 35,IL,13       / 29,106.98,USA
3        / 3945,"Chelang'a, Joshua",Baringo,M,28,130.48,16,3        / 13408,,3        / 8594,130.48,KEN
9        / 3945,"Cherigat, Timothy",Chepkorio,M,24,134.35,17,10       / 13408,,10       / 8594,134.35,KEN
30       / 3945,"Mpholo, Simon",Port Elizabeth,M,25,146.68,18,35       / 13408,,34       / 8594,146.68,RSA
26       / 32,"Klaey, Max",Bern,M,58,126.57,W18,26       / 35,,22       / 29,126.57,SUI
8        / 3945,"Fika, Makhosonke",Cape Town,M,29,134.22,19,9        / 13408,,9        / 8594,134.22,RSA
17       / 32,"Ayari, Kamel",Huntington,M,32,113.57,W19,17       / 35,NY,17       / 29,113.57,USA
15       / 32,"Bleakney, Adam W.",Savoy,M,25,107.07,W20,15       / 35,IL,15       / 29,107.07,USA
7        / 3945,"Nkete, Laban",Port Elizabeth,M,30,132.73,20,7        / 13408,,7        / 8594,132.73,RSA
16       / 32,"Byers, Tyler G.",Tucson,M,18,113.42,W21,16       / 35,AZ,16       / 29,113.42,USA
23       / 32,"Schmoll, Markus",Guntramsdorf,M,31,122.33,W22,23       / 35,,21       / 29,122.33,AUT
16       / 3945,"Moeketsana, Motsehi",Colleen Glen,M,31,138.22,22,18       / 13408,,18       / 8594,138.22,RSA
22       / 32,"Bermudez, Ramiro",Houston,M,41,121.53,W24,22       / 35,TX,20       / 29,121.53,USA
29       / 3945,"De Highden, Roderic",Victoria,M,32,146.55,24,34       / 13408,,33       / 8594,146.55,AUS
11       / 32,"Davis, Keith N.",Pacific Palisades,M,28,106.70,W25,11       / 35,CA,11       / 29,106.70,USA
49       / 3945,"Gezahegne Yimer, Abebe",Addis Ababa,M,20,152.95,25,67       / 13408,,56       / 8594,152.95,ETH
20       / 3945,"Kim, Je-Kyung",Yongin-City,M,23,141.42,26,22       / 13408,,22       / 8594,141.42,KOR
21       / 32,"Johnson, Chad B.",Muncie,M,25,119.93,W27,21       / 35,IN,19       / 29,119.93,USA
14       / 32,"Nogueira, Tony",Glen Ridge,M,33,107.00,W28,14       / 35,NJ,14       / 29,107.00,USA
30       / 32,"Maldonado, Gary",Chicago,M,29,144.32,W29,30       / 35,IL,26       / 29,144.32,USA
2        / 3,"Beaudoin, Andre",Montreal,M,42,149.62,W30,33       / 35,PQ,28       / 29,149.62,CAN
27       / 32,"Doak, Patrick A.",Cumming,M,33,126.82,W31,27       / 35,GA,23       / 29,126.82,USA
28       / 32,"Kelly, Timothy",Weymouth,M,34,128.10,W33,28       / 35,MA,24       / 29,128.10,USA
26       / 3945,"Hibell, Jamie A.",Easton,M,29,145.28,34,31       / 13408,PA,30       / 8594,145.28,USA
29       / 32,"Lee, David V.",Cardiff,M,31,130.58,W36,29       / 35,CA,25       / 29,130.58,USA
40       / 3945,"Herr, Andrew R.",Latrobe,M,35,151.22,37,56       / 13408,PA,47       / 8594,151.22,USA
3        / 3,"Savicki, Michael W.",Franklin,M,33,168.27,W38,34       / 35,MA,29       / 29,168.27,USA
48       / 3945,"Apodaca, Filomeno M.",Las Cruces,M,35,152.95,39,66       / 13408,NM,55       / 8594,152.95,USA
1        / 3,"Dellovade, Jeff",Canonsburg,M,31,146.97,W40,32       / 35,PA,27       / 29,146.97,USA
44       / 3945,"Ito, Wataru",Ibaraki,M,22,151.97,40,61       / 13408,,51       / 8594,151.97,JPN
5        / 3945,"Hussein, Mbarek",Kapsabet,M,36,132.02,44,5        / 13408,,5        / 8594,132.02,KEN
22       / 3945,"Larson, Scott",Boulder,M,31,143.72,45,25       / 13408,CO,25       / 8594,143.72,USA
11       / 3945,"N'Tyamba, Joao",Bogota,M,33,136.00,46,13       / 13408,,13       / 8594,136.00,ANG
18       / 32,"Sauvage, Louise","Sydney, NSW",F,27,113.90,W101,18       / 35,,1        / 6,113.90,AUS
53       / 3945,"Gerber, Mark J.",Allentown,M,35,154.15,101,72       / 13408,PA,60       / 8594,154.12,USA
14       / 3254,"Beck, Susannah M.",Eugene,F,32,157.20,F101,96       / 13408,OR,15       / 4814,157.18,USA
19       / 32,"Hunkeler, Edith","Egolzwil, LU",F,28,113.97,W102,19       / 35,,2        / 6,113.97,SUI
15       / 3254,"Crumpton, Shireen J.",Dunedin,F,30,160.42,F102,136      / 13408,,16       / 4814,160.40,NZL
24       / 32,"Graf, Sandra","Gais, CH",F,31,124.00,W103,24       / 35,,3        / 6,124.00,SUI
85       / 3945,"Kipkemboi, Kimeli",Albuquerque,M,34,158.63,103,112      / 13408,NM,97       / 8594,158.60,USA
25       / 32,"Nibley, Miriam",Champaign,F,23,124.82,W104,25       / 35,IL,4        / 6,124.82,USA
27       / 3945,"Mc Veigh, Joseph A.",Summit,M,37,145.43,104,32       / 13408,NJ,31       / 8594,145.43,USA
20       / 3254,"O'Rourke, Gabrielle M.",Wellington,F,34,164.88,F104,221      / 13408,,23       / 4814,164.85,NZL
32       / 32,"Hunter, Katherine M.",Orlando,F,39,193.78,W105,35       / 35,FL,6        / 6,193.78,USA
19       / 3254,"Tagami, Mai",Ibaraki,F,21,163.62,F105,192      / 13408,,21       / 4814,163.60,JPN
31       / 32,"Roy, Diane",Ayer's Cliff,F,30,146.37,W106,31       / 35,PQ,5        / 6,146.37,CAN
32       / 3945,"Suzuki, Masanori",Ibaraki,M,27,149.03,106,45       / 13408,,39       / 8594,149.00,JPN
16       / 3254,"Hopkins-Cook, Rachel L.",Santa Cruz,F,32,161.00,F106,150      / 13408,CA,17       / 4814,160.97,USA
34       / 3945,"Cucuzzella, Mark T.",Denver,M,34,149.27,107,47       / 13408,CO,41       / 8594,149.20,USA
18       / 3254,"Gutierrez, Rosa A.",Glendale,F,37,163.30,F107,187      / 13408,OR,20       / 4814,163.25,USA
352      / 3945,"Suzuki, Yoshitsugu",Ibaraki,M,38,173.88,108,489      / 13408,,458      / 8594,173.83,JPN
23       / 3945,"Van Wyk, Jacob P.",Pretoria,M,29,144.37,109,28       / 13408,,27       / 8594,144.33,RSA
21       / 3254,"Stich-Zimmerman, Lori S.",Beaverton,F,30,166.58,F109,260      / 13408,OR,25       / 4814,166.52,USA
44       / 3254,"Owen, Caroline A.",Salt Lake City,F,39,182.37,F110,1018     / 13408,UT,54       / 4814,182.33,USA
112      / 3945,"Blanton, Jesse A.",Athens,M,23,160.85,110,145      / 13408,GA,129      / 8594,160.80,USA
21       / 3945,"Lopez, Samuel",Mexico,M,34,141.47,111,23       / 13408,,23       / 8594,141.45,MEX
25       / 3254,"Sondag, Becky",Casper,F,31,174.37,F112,507      / 13408,WY,32       / 4814,174.30,USA
31       / 3945,"Williams, David A.",Milwaukee,M,29,148.90,112,44       / 13408,WI,38       / 8594,148.87,USA
22       / 3254,"Burgos, Maribel",Carolina,F,35,167.27,F113,278      / 13408,PR,26       / 4814,167.20,USA
58       / 3945,"Harte, Timothy C.",Cambridge,M,33,155.77,113,79       / 13408,MA,67       / 8594,155.72,USA
30       / 3254,"Hibben, Gretchen E.",Concord,F,36,176.73,F114,635      / 13408,MA,38       / 4814,176.70,USA
33       / 3945,"Mc Gown, James M.",Kenesaw,M,26,149.15,114,46       / 13408,NE,40       / 8594,149.12,USA
27       / 3254,"Parton, Laurie",Newton,F,33,174.62,F115,521      / 13408,NJ,34       / 4814,174.57,USA
106      / 3945,"Brodrick, Brian J.",Atlanta,M,26,160.53,115,138      / 13408,GA,122      / 8594,160.47,USA
63       / 3945,"Real, Jorge Eliecer",Elmhurst,M,30,156.48,116,85       / 13408,NY,73       / 8594,156.43,USA
56       / 3254,"Buckwalter, Connie L.",Lancaster,F,30,186.08,F117,1270     / 13408,PA,69       / 4814,186.02,USA
24       / 3945,"Beck, Kevin M.",Concord,M,31,144.42,117,29       / 13408,NH,28       / 8594,144.42,USA
29       / 3254,"Sakurai, Norimi",Tokyo,F,29,175.68,F118,572      / 13408,,37       / 4814,175.67,JPN
54       / 3945,"Dignum, Colin G.",North Vancouver,M,35,155.03,118,75       / 13408,BC,63       / 8594,155.03,CAN
162      / 3945,"Chalmers, Jeffrey R.",Bay Village,M,26,164.65,119,213      / 13408,OH,192      / 8594,164.60,USA
67       / 3945,"Myers, Jeb A.",Camden,M,25,156.78,121,91       / 13408,NJ,77       / 8594,156.78,USA
39       / 3254,"Allen, Kerry E.",Fayetteville,F,19,180.98,F122,933      / 13408,AR,49       / 4814,180.93,USA
50       / 3945,"Rosetti, Matthew L.",New York,M,25,153.30,123,68       / 13408,NY,57       / 8594,153.25,USA
41       / 3945,"Verrington, Daniel F.",Bradford,M,38,151.35,125,57       / 13408,MA,48       / 8594,151.30,USA
13       / 3254,"Gaitenby, Jill",Providence,F,34,156.75,F126,89       / 13408,RI,14       / 4814,156.70,USA
145      / 3945,"Bohn, Eric J.",Santa Rosa,M,35,163.68,127,193      / 13408,CA,172      / 8594,163.60,USA
46       / 3945,"Cresko, Joseph W.",Bethlehem,M,35,152.57,128,63       / 13408,PA,53       / 8594,152.53,USA
98       / 3945,"Fach, Todd",Parma Heights,M,34,159.67,129,127      / 13408,OH,112      / 8594,159.60,USA
73       / 3945,"Silva, Geraldo",Littleton,M,25,157.47,132,98       / 13408,CO,83       / 8594,157.45,USA
1        / 1263,"Karlshoj, Gitte",Hojbjerg,F,41,156.60,F201,88       / 13408,,13       / 4814,156.60,DEN
3        / 1263,"Colomb-Janin, Josette",Les Eparres,F,48,164.65,F202,214      / 13408,,22       / 4814,164.65,FRA
33       / 1263,"French, Angela",Chandler,F,42,198.35,F226,2586     / 13408,AZ,175      / 4814,198.30,USA
2        / 1263,"Bakoulis, Gordon",New York,F,40,163.27,F227,185      / 13408,NY,19       / 4814,163.23,USA
4        / 1263,"Arbogast, Meghan",Corvallis,F,40,165.87,F228,238      / 13408,OR,24       / 4814,165.83,USA
7        / 1263,"Horovitz, Gillian P.",New York,F,45,170.43,F231,374      / 13408,NY,30       / 4814,170.43,USA
10       / 1263,"Button, Mary J.",Los Angeles,F,41,180.50,F232,912      / 13408,CA,48       / 4814,180.45,USA
5        / 1263,"Di Pietro, Lee",Ruxton,F,43,167.67,F233,287      / 13408,MD,27       / 4814,167.62,USA
6        / 1263,"Sweeney, Mary K.",Atlanta,F,40,169.88,F234,358      / 13408,GA,29       / 4814,169.83,USA
16       / 1263,"Romero, Marie M.",La Canada,F,42,188.48,F238,1505     / 13408,CA,80       / 4814,188.45,USA
37       / 1263,"Hamamura, Kayoko",Chicago,F,40,199.30,F240,2695     / 13408,IL,190      / 4814,199.25,USA
9        / 1263,"Bellisle, Marge",Warren,F,45,180.30,F241,895      / 13408,RI,46       / 4814,180.25,USA
2        / 3064,"Kipkemboi, Joshua",Concord,M,42,134.78,501,11       / 13408,MA,11       / 8594,134.78,USA
1        / 3064,"Ryjov, Fedor V.","Acoteias, Albe",M,41,133.90,502,8        / 13408,,8        / 8594,133.90,POR
5        / 3064,"Reed, Danny A.",Laguna Niguel,M,40,146.82,504,37       / 13408,CA,35       / 8594,146.82,USA
4        / 3064,"Zimmerman, Paul A.",Beaverton,M,40,143.75,509,26       / 13408,OR,26       / 8594,143.75,USA
3        / 3064,"Ngatia, Sammy",Ft Carson,M,41,143.12,512,24       / 13408,CO,24       / 8594,143.12,USA
6        / 3064,"Coates, Budd L.",Emmaus,M,44,147.37,513,39       / 13408,PA,36       / 8594,147.37,USA
12       / 3064,"Da Silva, Jose",Tampa,M,47,157.75,515,103      / 13408,FL,88       / 8594,157.75,USA
54       / 3064,"Jones, Timothy D.",Loveland,M,40,169.05,551,330      / 13408,CO,303      / 8594,168.98,USA
7        / 3064,"Guillemette, Glen A.",West Warwick,M,41,147.58,552,40       / 13408,RI,37       / 8594,147.55,USA
9        / 3064,"Amundson, Karl R.",Cambridge,M,40,154.85,553,74       / 13408,MA,62       / 8594,154.85,USA
39       / 3945,"Culley, Brian M.",La Jolla,M,29,151.15,1001,55       / 13408,CA,46       / 8594,151.10,USA
1        / 1311,"Krivoy, Vladimia",Halifax,M,50,159.50,1009,122      / 13408,MA,107      / 8594,159.45,USA
234      / 3945,"Bignell, Tony",Beaverton,M,29,168.57,1010,313      / 13408,OR,286      / 8594,168.35,USA
2001     / 3945,"Swift, Joseph R.",Middletown,M,38,206.45,1011,3669     / 13408,CT,3318     / 8594,205.88,USA
2529     / 3945,"Dvorak, John N.",Manhattan,M,23,225.00,1012,6313     / 13408,KS,5048     / 8594,224.65,USA
2313     / 3945,"Gregory, Peter F. Sr.",San Diego,M,39,215.80,1014,4969     / 13408,CA,4255     / 8594,215.57,USA
2281     / 3064,"Sullivan, Daniel J.",Boston,M,40,239.38,1016,8412     / 13408,MA,5996     / 8594,236.72,USA
1        / 257,"Burgasser, Joseph M.",St Petersburg,M,62,176.82,1018,642      / 13408,FL,604      / 8594,176.75,USA
6        / 257,"Cerminaro, Tony J.",Jermyn,M,64,196.38,1019,2348     / 13408,PA,2201     / 8594,196.33,USA
35       / 3945,"Baxter, Colden V.",Beaverton,M,31,149.63,1020,49       / 13408,OR,42       / 8594,149.55,USA
288      / 3945,"Nerrow, David",Acton,M,34,171.52,1021,398      / 13408,MA,368      / 8594,171.43,USA
81       / 3945,"Carrillo, Adolfo R.",Colorado Springs,M,30,158.33,1022,108      / 13408,CO,93       / 8594,158.27,USA
661      / 3945,"Boothe, Delroy A.",Freeport,M,28,181.27,1023,951      / 13408,,901      / 8594,181.18,BAH
17       / 3254,"Whitney, Beth",Providence,F,34,161.70,1024,160      / 13408,RI,18       / 4814,161.63,USA
3010     / 3945,"Yon, Jamey K.",Charlotte,M,35,249.68,1026,9532     / 13408,NC,6512     / 8594,249.58,USA
47       / 3945,"Teger, Thomas A.",Marlborough,M,33,152.78,1027,65       / 13408,MA,54       / 8594,152.70,USA
42       / 3945,"Beguin, Steve M.",West Lafayette,M,25,151.45,1028,58       / 13408,IN,49       / 8594,151.37,USA
59       / 3945,"Ruggles, David J.",Kingston,M,35,155.82,1030,80       / 13408,ON,68       / 8594,155.48,CAN
205      / 3945,"Allaire, Dallas S. Sr.",Red Rock,M,38,166.88,1031,269      / 13408,ON,244      / 8594,166.80,CAN
66       / 3945,"Broaddus, Chris M.",Albuquerque,M,26,156.78,1032,90       / 13408,NM,76       / 8594,156.73,USA
18       / 3064,"Andrews, Charlie",Rochester,M,43,162.18,1033,165      / 13408,NY,147      / 8594,161.90,USA
142      / 3945,"Morrell, Craig N.",Baltimore,M,29,163.45,1034,188      / 13408,MD,168      / 8594,163.37,USA
437      / 3945,"Godale, Mark A.",Streetsboro,M,30,176.37,1035,610      / 13408,OH,573      / 8594,176.30,USA
229      / 3945,"Walter, Travis J.",Cary,M,31,168.27,1036,304      / 13408,NC,277      / 8594,168.13,USA
69       / 3945,"Ramirez, Juan J.",Santa Ana,M,32,156.92,1037,93       / 13408,CA,79       / 8594,156.85,USA
103      / 3945,"Ryba, Anthony",Rocky Hill,M,35,160.33,1039,134      / 13408,CT,119      / 8594,160.13,USA
92       / 3945,"Pliska, Ken J. Jr.",Marblehead,M,35,159.37,1040,120      / 13408,MA,105      / 8594,159.30,USA
80       / 3945,"Dougherty, Peter J.",Melrose,M,28,158.18,1041,107      / 13408,MA,92       / 8594,158.08,USA
43       / 3945,"Beauchesne, Eric G.",Chelmsford,M,31,151.48,1042,59       / 13408,MA,50       / 8594,151.40,USA
52       / 3945,"Buchanan, Michael J.",San Carlos,M,27,153.65,1043,70       / 13408,CA,59       / 8594,153.43,USA
37       / 3945,"Feldman, Daniel R.",Cambridge,M,20,150.85,1045,53       / 13408,MA,44       / 8594,150.47,USA
118      / 3945,"Sauvage, Ben C.",Mountlake Terrace,M,31,161.03,1047,152      / 13408,WA,135      / 8594,160.83,USA
29       / 3064,"Reeder, Mark S.",Brighton,M,41,164.92,1048,223      / 13408,MA,200      / 8594,164.82,USA
186      / 3945,"Meade, Timothy A.",Pottstown,M,28,166.12,1049,244      / 13408,PA,220      / 8594,165.78,USA
1370     / 3945,"Bellos, Thomas C.",Joliet,M,34,194.88,1050,2152     / 13408,IL,2026     / 8594,194.83,USA
86       / 3945,"Blachnio, Dariusz",Warszawa,M,35,158.95,1051,113      / 13408,,98       / 8594,158.53,POL
8        / 3064,"Ruben, Alan S.",New York,M,44,154.52,1052,73       / 13408,NY,61       / 8594,154.45,USA
120      / 3945,"Mac Lennan, David F.",Scotsburn,M,37,161.18,1053,154      / 13408,NS,137      / 8594,161.03,CAN
272      / 3945,"Deaton, Paul B.",Mount Berry,M,31,170.22,1054,370      / 13408,GA,341      / 8594,169.93,USA
38       / 3064,"Ianin, Jean-Michel",Les Eparres,M,41,167.08,1055,273      / 13408,,248      / 8594,167.03,FRA
72       / 3945,"Bedley, Charles M.",Toronto,M,27,157.38,1056,97       / 13408,ON,82       / 8594,157.32,CAN
105      / 3945,"Bowman, Aaron M.",Mc Leansville,M,25,160.50,1057,137      / 13408,NC,121      / 8594,160.30,USA
36       / 3945,"Mortimer, John W.",Somerville,M,25,149.92,1058,51       / 13408,MA,43       / 8594,149.83,USA
107      / 3945,"Johnson, Harley T.",Canton,M,27,160.58,1059,139      / 13408,MA,123      / 8594,160.40,USA
238      / 3945,"Haber, Benjamin L.",Seattle,M,26,168.88,1060,320      / 13408,WA,293      / 8594,168.70,USA
353      / 3945,"Keel, Andy T.",Marietta,M,25,173.88,1061,490      / 13408,GA,459      / 8594,173.78,USA
56       / 3945,"Gunther, Art",Piermont,M,29,155.08,1062,77       / 13408,NY,65       / 8594,154.93,USA
45       / 3945,"Shea, Terrance P. Jr.",Somerville,M,27,152.00,1063,62       / 13408,MA,52       / 8594,151.92,USA
19       / 3064,"Gordon, Guy",Newton,M,43,162.23,1064,168      / 13408,NJ,150      / 8594,162.20,USA
114      / 3945,"Dauler, Cameron C.",Boston,M,29,160.90,1065,147      / 13408,MA,131      / 8594,160.77,USA
119      / 3945,"Witzke, Doug K.",St Charles,M,33,161.07,1067,153      / 13408,MO,136      / 8594,160.90,USA
187      / 3945,"Solis, Epifanio",El Paso,M,34,166.20,1069,246      / 13408,TX,222      / 8594,166.15,USA
70       / 3945,"Holton, Matthew J.",Kula,M,23,157.07,1070,94       / 13408,HI,80       / 8594,156.95,USA
95       / 3945,"Brinegar, Kevin J.",Fairbanks,M,31,159.62,1072,124      / 13408,AK,109      / 8594,159.28,USA
372      / 3945,"Droski, Daniel A.",Grand Rapids,M,35,174.52,1074,514      / 13408,MI,482      / 8594,174.43,USA
141      / 3945,"Ritenour, Steve A.",St Cloud,M,29,163.05,1075,183      / 13408,FL,165      / 8594,162.95,USA
51       / 3945,"Erpen, Michel",Marietta,M,24,153.50,1077,69       / 13408,GA,58       / 8594,153.40,USA
76       / 3945,"Lange, Fritz","Wernberg, Carinthia",M,37,157.73,1079,102      / 13408,,87       / 8594,157.53,AUT
68       / 3945,"Hommes, James M.",Pittsburgh,M,30,156.87,1080,92       / 13408,PA,78       / 8594,156.68,USA
175      / 3945,"Burke, Jason M.",Waltham,M,23,165.47,1081,231      / 13408,MA,208      / 8594,165.37,USA
174      / 3945,"Crane, Brian J.",Methuen,M,36,165.43,1083,230      / 13408,MA,207      / 8594,165.15,USA
64       / 3945,"Bednarek, David F.",North Hampton,M,33,156.53,1084,86       / 13408,NH,74       / 8594,156.40,USA
74       / 3945,"White, Michael E.",Campbell,M,37,157.52,1086,99       / 13408,CA,84       / 8594,157.43,USA
57       / 3945,"Leonard, Paul F.",Scranton,M,38,155.63,1087,78       / 13408,PA,66       / 8594,155.50,USA
123      / 3945,"Baranov, Andrey A.",New York,M,35,161.55,1088,157      / 13408,NY,140      / 8594,161.48,USA
65       / 3945,"Coughlin, Mark R.",Lawrenceville,M,37,156.55,1089,87       / 13408,GA,75       / 8594,156.45,USA
99       / 3064,"Paulk, Kevin D.",Portland,M,40,174.25,1090,502      / 13408,OR,471      / 8594,174.03,USA
97       / 3945,"Newman, Denis",Schaffhausen,M,31,159.63,1091,126      / 13408,,111      / 8594,159.45,SUI
324      / 3945,"Kepes, Lorant",Greenwich,M,26,172.97,1092,454      / 13408,CT,424      / 8594,172.60,USA
131      / 3945,"Hansson, Leif V.",Uppsala,M,38,162.37,1093,172      / 13408,,154      / 8594,162.22,SWE
89       / 3945,"Hall, Alden W.",Washington,M,31,159.22,1096,117      / 13408,DC,102      / 8594,159.02,USA
110      / 3945,"Barnett, David R.",Oak Park,M,27,160.73,1097,142      / 13408,MI,126      / 8594,160.43,USA
109      / 3945,"Ma, Calvin S.",Chicago,M,32,160.68,1098,141      / 13408,IL,125      / 8594,160.58,USA
84       / 3945,"Sheldon, Edward R.",Hooksett,M,36,158.52,1100,111      / 13408,NH,96       / 8594,158.40,USA
126      / 3945,"Connelly, Patrick J.",Chicago,M,37,161.82,1101,161      / 13408,IL,143      / 8594,161.72,USA
38       / 3945,"Oigara, James N.",Binghamton,M,31,151.00,1102,54       / 13408,NY,45       / 8594,150.93,USA
108      / 3945,"Sutherland, Darl A. Jr.",Peterborough,M,22,160.58,1103,140      / 13408,ON,124      / 8594,160.38,CAN
250      / 3945,"Audet, David R.",Concord,M,36,169.33,1104,338      / 13408,NH,311      / 8594,169.13,USA
268      / 3945,"Smith, Phillip G.",Folsom,M,33,170.02,1106,364      / 13408,CA,335      / 8594,169.68,USA
207      / 3945,"Moyer, Steven T.",Lock Haven,M,23,167.02,1107,272      / 13408,PA,247      / 8594,166.67,USA
123      / 3064,"Milliron, Lou",Shelby,M,43,176.37,1108,609      / 13408,OH,572      / 8594,176.15,USA
9        / 1311,"Mc Cluskey, Terry P.",Vienna,M,52,172.38,1110,432      / 13408,OH,402      / 8594,172.05,USA
670      / 3945,"Grafenstein, Micah P.",St Louis Park,M,28,181.43,1111,964      / 13408,MN,913      / 8594,181.28,USA
13       / 3064,"Allen, Peter",Morristown,M,40,159.02,1112,115      / 13408,NJ,100      / 8594,158.95,USA
27       / 3064,"Dobkowski, David P.",St Louis,M,42,164.08,1114,205      / 13408,MO,184      / 8594,163.92,USA
1270     / 3945,"Kelly, Keith A.",Manchester,M,38,193.05,1115,1957     / 13408,NH,1850     / 8594,192.85,USA
328      / 3945,"Dravenstott, Richard W.",Cincinnati,M,27,173.05,1116,459      / 13408,OH,429      / 8594,172.88,USA
220      / 3945,"Smith, David C.",Orlando,M,38,167.87,1117,292      / 13408,FL,265      / 8594,167.57,USA
152      / 3945,"Dillon, Sean F.",Boston,M,31,163.97,1119,201      / 13408,MA,180      / 8594,163.88,USA
122      / 3945,"Blouin, John J.",Bedford,M,26,161.42,1120,156      / 13408,MA,139      / 8594,161.25,USA
88       / 3945,"Mc Grane, Michael J.",Iowa City,M,30,159.15,1121,116      / 13408,IA,101      / 8594,158.98,USA
138      / 3945,"Butler, Doug",Melbourne,M,38,162.80,1122,180      / 13408,FL,162      / 8594,162.72,USA
117      / 3945,"Elabarger, Michael S.",Media,M,28,161.03,1124,151      / 13408,PA,134      / 8594,160.78,USA
60       / 3945,"Sabol, Thomas A.",Flagstaff,M,26,156.32,1126,82       / 13408,AZ,70       / 8594,156.20,USA
20       / 3064,"Garcia-Dunna, Eduardo",Monterrey,M,42,162.30,1127,170      / 13408,,152      / 8594,162.18,MEX
621      / 3945,"Buterbaugh, Bryan T.",Sacramento,M,31,180.00,1129,887      / 13408,CA,842      / 8594,179.92,USA
137      / 3945,"Shairs, Joe F.",Peabody,M,32,162.77,1130,179      / 13408,MA,161      / 8594,162.62,USA
